Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Malawi,MWI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,241.1860851,253.8983449,249.8939823,240.837956,241.5514649,268.0012147,296.2496894,310.0747659,296.5522149,306.0290775,299.5285481,338.9072598,350.3274672,348.5378227,363.0670009,374.1336342,381.1724815,387.6367023,412.2756822,417.4953589,407.1716579,375.6070591,375.6953801,379.3180092,386.0562022,386.0580572,364.3034984,347.6651337,337.2458491,324.5788882,330.5911202,351.8616433,323.0917726,353.4557118,315.9296239,364.6085057,383.5178873,387.63064,390.5824919,390.0893667,384.6801697,355.5508487,352.0284511,362.3719364,371.7873703,373.232125,379.438608,403.4945968,421.2261448,442.5572847,458.8681744,466.9633422,461.8873418,471.8404663,484.3686249,483.628811,481.4519367,486.445325
Malaysia,MYS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1353.845632,1411.486653,1454.710079,1512.528284,1545.387387,1616.529148,1695.992666,1716.491432,1808.143988,1851.334628,1915.898682,2058.916879,2200.126741,2400.656609,2539.346834,2498.416331,2718.799481,2855.917109,2968.766078,3165.009797,3317.263061,3463.287474,3583.72004,3718.36474,3908.590997,3767.50405,3708.195018,3787.404451,4040.913769,4279.241549,4534.829685,4836.028843,5131.87048,5500.158892,5858.992711,6275.163705,6729.575335,7040.844171,6360.997859,6589.654153,7009.655362,6893.333246,7114.871167,7377.364628,7725.904122,7983.952569,8273.725281,8635.566379,8890.793065,8599.435523,9071.356987,9377.187567,9708.936994,9981.15458,10398.2269,10745.04547,11031.82156,11521.45446
North America,NAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17095.86211,17209.83632,17991.74416,18520.73406,19331.82715,20307.25101,21367.11929,21659.12809,22470.31634,22979.99886,23438.44621,23920.39687,24902.96633,26072.2049,25789.72229,25518.44398,26624.30117,27535.94452,28715.9573,29324.2516,29037.79751,29520.65073,28633.64501,29623.08666,31454.76652,32512.59222,33297.31928,34150.90569,35259.4313,36133.95095,36335.92503,35751.8747,36425.56493,36940.70496,37989.48988,38573.15504,39496.96812,40773.65447,42085.24825,43586.39797,44923.36444,44948.91597,45382.50935,46206.9726,47479.80255,48608.10518,49432.09429,49847.66816,49289.29888,47481.75506,48291.07443,48760.69903,49427.21944,49916.10125,50812.04926,51775.52607,52132.23986,52950.93778
Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,4357.690828,4308.165719,4201.235798,4030.333658,3912.042406,3802.982213,3833.099938,3802.396444,3666.325761,3577.417626,3509.356242,3663.714541,3802.632357,3631.580738,3586.942711,3617.290035,3620.889061,3661.051521,3673.844599,3700.591111,3746.713119,3723.525297,3845.05715,3958.873863,4394.410646,4454.63476,4715.105966,4968.664034,5036.254699,4978.680002,5191.583081,5351.369745,5502.258873,5679.278655,5901.242884,6120.745402,6028.995999,5854.861616
New Caledonia,NCL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,612.2551916,622.1838328,666.6582066,708.6352977,689.266914,716.0067705,693.1111873,674.4323924,658.0678133,604.6632878,605.9097631,622.7387584,574.4339493,463.4881697,490.2927534,463.34692,453.3638824,474.6850096,523.2537331,544.6409341,517.3317936,505.6964849,499.2937292,462.0617176,373.4268759,390.888844,404.0180522,392.8794291,407.9378535,399.6246439,382.485945,379.7370743,343.5129624,336.9447834,338.5924376,335.4807478,334.8455812,331.8965051,353.4172418,338.8477128,322.1498896,332.7555407,330.5481643,335.6682297,323.9699679,326.3317101,332.7108759,330.6332125,349.0046802,333.6902929,348.151511,342.7483339,368.9426894,373.7368462,386.7257997,388.3161935,392.1489365,395.9372887
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1299.949249,1276.28521,1301.353358,1383.482572,1421.378938,1459.253593,1367.488268,1127.443034,1089.144625,1322.757195,1616.187432,1803.956145,1821.182085,1873.163224,2029.446662,1871.757874,1983.036892,2040.263819,1865.00944,1932.568367,1957.098777,1654.633422,1595.145598,1476.665343,1410.678825,1489.423973,1324.115189,1151.125607,1205.804625,1250.682773,1374.436761,1331.611999,1304.090283,1298.440953,1277.992926,1242.738047,1272.72925,1276.24082,1278.651315,1253.047894,1287.059256,1310.505968,1326.242969,1426.903307,1860.062377,1875.029642,1976.708469,2056.838591,2128.666632,2216.499394,2327.32067,2376.638773,2412.860782,2475.948058,2563.092124,2562.522216,2455.918559,2412.41
Nicaragua,NIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1527.67075,1590.792735,1723.945821,1839.747946,1984.406692,2099.622034,2105.036204,2185.278832,2148.975918,2214.951245,2177.57649,2181.707886,2162.706382,2231.702592,2471.0542,2392.371036,2440.71873,2565.23219,2293.71987,1637.105514,1663.830747,1704.419248,1644.813739,1675.619115,1607.763443,1504.784784,1455.023581,1412.737856,1210.203155,1164.191588,1138.04747,1111.148802,1091.101552,1063.434612,1076.042539,1117.047273,1165.538367,1190.034897,1213.172425,1277.53416,1309.525597,1328.750088,1320.392956,1335.816943,1388.543261,1429.264574,1464.350519,1518.653199,1550.501295,1480.376529,1526.497938,1603.33429,1687.358681,1750.057433,1812.994743,1878.200769,1944.000979,2016.31995
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16354.54003,16188.54185,17051.76943,17433.15465,18624.89699,19958.80876,20240.00251,21068.58249,22188.72983,23343.46173,24369.03026,25120.53664,25746.60153,26924.62419,27633.08251,27388.41417,28385.22768,28928.1338,29525.88536,29913.38466,30075.85265,29636.15785,29134.53912,29625.05368,30411.12599,31050.65216,31739.39645,32147.72856,33039.84199,34293.89214,35483.2995,36063.47085,36402.47289,36604.23348,37461.56616,38438.55384,39626.29266,41117.96329,42714.51301,44574.68846,46133.17635,46758.87675,46509.51714,46422.02485,47200.42469,48107.58549,49720.39486,51447.25959,52118.09256,49897.22517,50338.25483,50937.55294,50212.96411,49969.85027,50497.2368,51410.4893,52267.73176,53597.83433
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23183.55983,24443.00513,24929.72538,25678.42968,26761.90372,27958.25928,28786.15969,30332.24003,30758.06818,31882.78058,32267.07968,33859.12725,35392.30206,36738.73103,37943.88496,39603.70655,41714.73325,43267.12577,44770.02104,46568.72734,48538.24402,49144.62619,49079.69043,50860.85516,53787.17731,56604.38225,58682.8271,59432.93047,58963.13546,59329.91633,60268.65794,61832.41296,63673.97649,65097.06757,67999.73271,70457.6931,73626.15776,77097.89258,78651.55088,79687.50824,81709.66294,82992.53186,83732.93894,84008.9617,86820.34131,88494.36433,89887.01952,91617.27915,90917.54176,88259.96772,87770.26684,87481.14835,88689.49096,88538.69765,89274.95614,90104.04826,90316.97234,91218.61843
Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,267.0736069,267.9431716,268.7901101,269.5219093,285.0707387,276.8530681,291.1129283,281.2983965,277.8598081,284.6545628,286.2327375,277.1326774,279.9279707,272.7988882,283.9496803,281.9151621,287.9347556,290.1221437,296.2013151,296.4468181,283.0523311,299.6892334,303.8770083,288.052483,308.7337772,320.3234811,327.5607635,325.877793,343.2481842,349.8907938,357.2064308,370.1683267,375.0648143,379.0119507,399.4206242,403.0517167,414.7009692,426.1732796,430.067665,440.380401,459.11634,472.7717925,465.5452863,476.4581877,491.6975138,502.2394279,513.1274616,525.0822526,551.6441032,570.9307893,592.1835216,605.6336526,627.1821221,645.2510105,675.7352885,690.075033,685.1185503,728.4000811
Nauru,NRU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968.851676,4012.775215,4361.146321,4912.599558,5469.155684,5890.770969,7510.288253,9360.629045,9143.668727,9650.568453,9609.661793
New Zealand,NZL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,20202.51373,20656.40023,21333.22046,22551.50626,23409.8294,22561.23431,22570.20086,21614.35777,21676.15931,22238.18203,22495.56419,23452.25014,23436.38751,23927.31628,24858.1523,25103.94523,25789.56174,24465.96857,24887.86738,24898.94207,24830.3943,23267.48489,23317.98565,24559.66983,25499.58554,26279.10376,26735.05261,27180.29549,27227.40963,28491.4184,28972.97624,29896.57091,30868.58816,31639.47936,32191.95726,32887.05461,33324.50326,34256.7377,33442.25803,33743.99323,33692.01083,34337.46265,35003.27667,35436.32332,36142.52008,37038.85488,37528.45833,37852.87359
OECD members,OED,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11305.31142,11657.18177,12172.95708,12657.15247,13313.91694,13874.94958,14552.82694,15050.27527,15820.354,16526.29897,16980.6846,17422.39405,18171.67565,19092.64314,19088.15053,18952.68973,19686.51413,20230.5697,20929.85449,21566.91021,21661.54691,21934.37726,21813.49038,22256.70724,23111.76712,23806.3792,24340.55448,25008.61687,25970.91077,26751.18275,27342.72031,27468.48874,27778.63414,27883.34558,28509.14411,29049.92397,29715.03111,30514.95767,31147.75295,31929.63633,32982.77667,33199.28378,33483.63318,33903.00141,34735.72495,35427.17939,36206.92326,36841.58088,36624.31809,35074.60667,35847.52709,36309.78527,36536.79186,36818.92977,37335.67724,37997.05229,38405.97114,39077.63313
Oman,OMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,2350.462278,2407.335752,3891.637452,6875.538471,8379.708904,9239.145201,9009.463617,9545.335087,7874.485926,8415.421076,9995.584555,11458.94732,10978.14347,10009.71515,9878.482465,9907.339537,10967.23886,11576.72627,12801.78622,14210.54211,15472.95366,15148.19594,14097.12207,14419.34368,15531.12761,14903.15877,15127.1347,15659.78021,15894.17039,15923.71335,16295.7348,16548.97305,17445.22727,17889.47471,17843.03579,18698.39975,19308.42061,18772.80037,17881.31476,17671.57505,17631.93969,18063.25193,18302.31933,19112.19706,19408.63402,19281.00081,17913.93164,18300.41451,17830.30899,17167.05043,16957.85427,16962.34878,16144.40722
Other small states,OSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084.785548,8278.545987,8496.367117,8692.070217,9326.791929,9666.177401,10488.85917,11240.94515,11767.28511,11678.91721,12332.78969,12965.6333,13131.73273,13227.47701,13318.8641,13387.67214,13398.37261,13426.66956
Pakistan,PAK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,304.710688,315.3937504,321.5984214,340.9316661,357.5428216,384.7543325,396.5351302,407.0332868,424.9650605,436.4766759,473.0774126,462.5810755,453.7905644,472.5862306,475.6537728,481.4574611,491.3813582,495.4229322,518.8517309,521.4487438,556.3106202,580.8167351,598.4031238,617.8500188,627.8199623,653.5798208,667.4975847,688.2218727,717.9459814,731.1207261,741.8014498,757.8688633,794.6209856,787.7941117,796.6305687,815.3359379,833.7471026,821.661818,822.4430367,832.6977922,848.6317831,846.6423731,855.4985498,878.4415197,923.923304,974.5372983,1013.765372,1041.289383,1037.575137,1045.207929,1040.142268,1046.493545,1060.50137,1083.967007,1111.195962,1140.206271,1179.414012,1222.523906
Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2139.547279,2303.951408,2420.609703,2549.997156,2584.868719,2739.331222,2861.726803,3017.347783,3135.952166,3304.344425,3434.6903,3659.438056,3720.698161,3812.580907,3800.508889,3764.551344,3728.407893,3673.963307,3933.942195,4011.764303,4428.48318,4722.853999,4860.825008,4537.282471,4556.146025,4676.039849,4737.631433,4552.081506,3859.309395,3837.186536,4061.479299,4352.140725,4612.500733,4764.953007,4801.184284,4786.238269,4880.648469,5091.123542,5355.327152,5454.843666,5493.597595,5419.036102,5435.026292,5557.867834,5865.598738,6172.395073,6584.980552,7241.958489,7814.380341,7772.005022,8080.838225,8838.451561,9535.18883,10019.4386,10350.39954,10747.84162,11102.55697,11513.27768
Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2684.239581,2801.073162,2995.229854,3036.248484,3143.442133,3226.721426,3394.985087,3427.959022,3338.78147,3362.115762,3381.864019,3443.350327,3469.882231,3591.923839,3827.057492,3887.575517,3840.457067,3752.743858,3558.364733,3609.021254,3727.843873,3838.962668,3739.37287,3272.130863,3312.249964,3303.487717,3533.288869,3790.602715,3357.502542,2880.891009,2679.934793,2683.292671,2615.508886,2699.562537,2975.980553,3140.772189,3175.53562,3328.595475,3266.573265,3268.510964,3310.779993,3287.285776,3422.238349,3520.275322,3649.372048,3831.364851,4069.777098,4362.948992,4703.079928,4695.675167,5022.493191,5270.948747,5520.559167,5765.887138,5825.198494,5937.285352,6094.738249,6172.69359
Philippines,PHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1059.334701,1082.110944,1096.753724,1136.332411,1138.384057,1161.462999,1176.57443,1203.013034,1226.255627,1246.812095,1256.996794,1287.60663,1319.278023,1396.438317,1405.645216,1442.716812,1526.662496,1568.267129,1604.678987,1649.310681,1687.288861,1697.814652,1711.727041,1696.825402,1530.353754,1380.681898,1389.977244,1411.727368,1467.822321,1518.981021,1525.812428,1479.698812,1448.942669,1444.647732,1472.982912,1506.5843,1558.713809,1603.216868,1559.209277,1572.687767,1607.201616,1618.969757,1643.204441,1689.98021,1768.106838,1818.315432,1880.192448,1971.28171,2020.15041,2010.799316,2129.499247,2171.492182,2278.635911,2399.60719,2505.818865,2615.659102,2752.109121,2891.35889
Palau,PLW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9342.856624,9747.96668,9949.088637,9638.90077,10138.49913,10701.03038,10360.37124,10356.70776,9638.735295,9071.949137,8932.281387,9439.072261,9738.130397,9516.210878,9692.271751,10577.58332,10477.98208,9983.225708
Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1135.865893,1181.817722,1231.497106,1254.92078,1333.158772,1437.273147,1485.685161,1509.322866,1536.709628,1622.698483,1753.78633,1817.423075,1871.465978,1942.729558,1941.754517,1873.905079,1761.934922,1728.528219,1825.055184,1807.412679,1717.092623,1665.01214,1624.646685,1630.907925,1581.113299,1600.733746,1632.353702,1634.838094,1640.130744,1576.509759,1490.946469,1592.68506,1768.275754,2038.172015,2105.222575,1984.054845,2082.951656,1950.186521,1828.350075,1814.505556,1724.231682,1678.777706,1634.319987,1628.462846,1631.837735,1693.275104,1690.481672,1833.415921,1785.125121,1862.632052,2004.818112,1982.093324,2029.151908,2061.907247,2329.89087,2402.536246,2398.171166,2401.571381
Poland,POL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5947.459716,5510.63123,5631.923853,5827.615341,6123.125295,6539.914121,6930.734714,7373.600979,7711.109205,8069.745125,8526.27042,8635.060575,8815.436579,9135.647814,9610.444356,9950.572675,10572.17619,11322.05462,11801.59974,12126.21561,12599.53358,13224.56909,13437.23994,13632.49795,14090.61514,14642.09649,15067.96985,15751.23383
Pre-demographic dividend,PRE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,809.744052,807.3216115,880.0521524,964.5593075,1028.648545,1034.308529,1048.61388,1111.925715,1078.198153,1124.980566,1143.476945,1108.838179,1143.643511,1165.821268,1088.325283,1071.949816,1011.936958,986.7105327,1005.497958,970.9664597,939.0383009,946.372231,945.2976529,1012.178523,875.1233145,862.0125236,850.6955835,835.2772061,836.0892986,863.9518513,892.4519951,938.587504,958.0693844,960.7158998,974.8668001,968.3734407,942.0184396,1110.69336,1143.067733,1203.610599,1255.12586,1303.621764,1328.05381,1368.381732,1391.502405,1434.646495,1471.485876,1497.70382,1509.341346,1505.731232,1492.199959
Puerto Rico,PRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5831.719642,6133.843044,6507.173176,6917.086421,7261.867329,7808.225569,8294.665293,8741.99378,9138.255387,9912.746423,10611.38977,11106.28328,11670.34515,12145.55266,12242.54226,11940.19688,12477.86121,13028.4696,13750.26932,14656.3853,15097.65274,15098.8223,14705.50574,14215.00755,14908.94867,15221.40689,15826.46642,16582.42296,17396.87084,17986.61628,17320.80424,17595.03203,18279.71042,18968.29546,19579.58281,20282.03243,20519.79924,21322.11083,22372.41389,23460.45538,24161.16088,25631.62101,25833.1943,25830.82179,28084.92943,27566.58862,27293.3469,27134.54803,26790.82937,26411.41473,26435.74019,26647.3776,26979.66224,27206.8739,27325.65191,27501.60768,27308.99388,
"Korea, Dem. People’s Rep.",PRK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4506.050426,4717.324195,4993.186863,5265.180376,5594.34889,6036.757139,6330.490587,6851.414338,7491.480443,7719.318317,8770.310693,9391.606929,10160.07331,11294.57549,11265.41683,10373.80328,10778.66307,11262.3327,11455.21025,11972.13153,12386.89062,12478.65289,12667.44163,12586.97777,12302.94272,12613.78958,13124.17865,13965.44672,15026.94681,16018.1349,16687.26509,17456.38673,17660.29538,17278.29946,17398.12751,18080.54707,18642.53929,19380.97543,20207.28368,20874.57846,21513.45973,21777.40814,21824.97562,21540.06971,21877.90694,22004.79943,22306.28405,22817.3218,22829.848,22128.84552,22538.65408,22159.47542,21353.23026,21228.08936,21533.49011,22016.83692,22444.07108,23116.57933
Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1025.516599,1067.964076,1074.597587,1095.933439,1112.289448,1150.016927,1142.132582,1213.860673,1235.718349,1260.741622,1297.655239,1336.434409,1391.372787,1457.975421,1542.791099,1608.676477,1687.057472,1833.682518,2001.440415,2179.778365,2369.122636,2514.575879,2409.274959,2269.193325,2266.432009,2301.800557,2348.328803,2456.375157,2530.750909,2634.002728,2671.124099,2694.320704,2672.449722,2736.967522,2814.7662,2937.576375,2916.516746,2973.314467,2911.633128,2812.382828,2692.504944,2618.725283,2569.691847,2633.235608,2694.059493,2707.974671,2796.03149,2906.435699,3049.873977,2890.343472,3225.591754,3320.79055,3235.723141,3640.522024,3761.911847,3822.862918,3925.563356,3905.929971
West Bank and Gaza,PSE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.384186,1563.543901,1603.896988,1900.597355,2333.567478,2683.161336,2355.633276,2147.99002,2064.11993,2205.102397,2334.240987,2524.266474,2347.796268,2249.04056,2024.515542,2342.264497,2338.719877,2441.620931,2713.715688,2521.186184,2420.987859,2641.798948,2655.539465,2494.057016
Pacific island small states,PSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2541.890615,2416.837315,2346.000156,2454.135771,2352.138423,2459.76889,2333.556738,2324.723638,2408.253209,2473.941752,2437.229416,2521.504079,2550.159979,2628.478516,2685.53612,2724.37819,2653.610543,2672.901573,2769.238427,2720.324806,2721.252787,2743.840311,2772.118966,2850.076862,2883.34155,2916.790883,2915.668989,2932.397284,2854.365798,2896.750044,2977.098395,2992.009678,3037.269345,3116.110113,3177.996766,3203.184406,3266.957331
Post-demographic dividend,PST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11522.04591,11898.15506,12444.91645,12946.96773,13629.08432,14227.82028,14938.15218,15473.3787,16281.31183,17050.05285,17544.18117,18030.33412,18834.74863,19843.49514,19849.93148,19723.01673,20535.94569,21157.85512,21924.38937,22622.37541,22737.89784,23033.73611,22968.93491,23541.48013,24512.05026,25305.6377,25963.14409,26722.58854,27833.7653,28727.16229,29356.90386,29533.40028,29863.08356,29949.23831,30660.44263,31317.20038,32038.77995,32911.10068,33613.97013,34558.42072,35742.15538,36100.54514,36476.76205,36999.42064,37946.56645,38744.43076,39629.91448,40376.77807,40194.19715,38557.21574,39447.16554,39956.64013,40227.82215,40559.6021,41143.97014,41820.80219,42304.0009,43063.61167
French Polynesia,PYF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60858.19122,60707.11988,62167.55765,60460.4202,65405.71777,61688.81193,66623.13611,66761.62274,67262.45171,65769.00718,70306.22784,72670.95866,70396.81612,68899.48531,67901.21881,67277.24313,66410.75647,65696.38713
Romania,ROU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356.372431,4705.12103,4331.570202,4403.782615,4583.595572,4920.727877,5125.898353,4893.094417,4800.890059,4789.125169,4910.180872,5257.615125,5632.35086,5986.520746,6523.976568,6838.249469,7433.011951,8061.405532,8873.915181,8419.283574,8231.312771,8439.800748,8582.423025,8918.575019,9227.437455,9639.387255,10162.10734,10932.32715
Russian Federation,RUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9867.370909,9534.495621,9033.071923,7717.094543,7056.15512,6176.8661,5919.340634,5714.551237,5804.142403,5505.62779,5876.14516,6491.001359,6850.517129,7208.570722,7769.670225,8360.81192,8927.905658,9687.493513,10532.32627,11089.92995,10219.52131,10674.98771,11230.38915,11621.38568,11803.70896,11680.59354,11325.78769,11279.62534,11441.00346
Rwanda,RWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,331.5780067,310.6909402,339.7234336,301.1907114,258.7481465,270.7863811,282.244585,293.0043305,303.8702896,326.8180282,335.9175931,329.9698879,321.2572787,322.6936701,317.605868,301.4570432,349.0124223,344.6283141,363.940216,393.6709886,414.5066636,422.7065602,416.6968455,427.2720489,394.6633696,396.0023977,398.9278031,379.6099784,379.8701797,369.9514043,360.0886459,360.1960618,401.2598863,392.2479401,204.7316675,280.4432727,306.51414,327.1785074,329.0491869,319.1570401,327.2360389,342.0567765,377.8012466,379.7101123,401.6007933,430.7967051,459.5659546,482.0370136,521.4454178,539.0743084,563.4013453,592.9894283,627.9684766,640.8137584,672.6396418,714.393932,738.8301857,765.2245578
South Asia,SAS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,311.7701738,317.9095537,321.5895156,331.6060702,349.4368367,338.5659439,334.4730847,347.8867628,355.0539909,367.5667141,379.8700725,374.1834186,359.8782541,364.9806518,364.755229,382.2352736,382.4481813,397.4208713,411.5677357,389.8806056,405.4533554,421.0944434,426.7455131,444.9135598,452.7063099,466.2095671,477.5248434,486.281159,516.06221,532.2320689,548.8539046,547.3195006,566.3226039,578.8450331,601.2496322,630.0280969,659.8529432,671.6209904,695.7087553,735.6648999,751.6179907,769.7552953,784.2278564,826.4422258,873.7147002,934.8270316,999.8511888,1073.256495,1098.340981,1164.780741,1252.229347,1312.784326,1366.373401,1429.997669,1509.937538,1603.955546,1692.050698,1779.482045
Saudi Arabia,SAU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,14253.52505,14541.5374,22133.90492,25517.18414,29931.47071,35393.58357,39125.44562,33860.39159,37905.11896,38557.21489,34657.43084,36676.57982,36518.04502,34979.3485,26017.96188,20512.78435,18427.00474,15734.73737,17509.05883,15608.75271,16921.54869,16194.5143,18002.73873,20040.4957,20226.85422,19413.78293,19041.0584,18648.85687,18744.78051,18588.30435,18763.58593,17690.91757,18263.23008,17585.39045,16619.43466,17954.94979,18822.73004,19309.31207,19304.55023,19136.15923,19792.72038,18861.11,19259.58726,20575.49795,21056.34715,21005.01212,21183.46489,21507.95569,21380.45272,20796.31946
Sudan,SDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,887.7941085,864.8512447,900.161084,850.9931896,818.4630545,849.7016981,796.2794339,784.5878587,776.8941368,764.7021821,786.1383274,779.926088,718.1892466,700.7835597,756.8324266,848.1040554,957.6820191,984.2512079,895.4876031,822.359002,807.0409003,837.9100285,857.944815,846.6539274,778.6530448,707.7523569,724.8887635,805.6606053,782.144918,830.221385,764.7315087,801.0605187,831.7915787,847.2767327,833.4175739,860.0040075,886.4757557,953.5548637,967.4051347,969.9569509,1003.00205,1038.581433,1074.639297,1125.764399,1137.563077,1189.960988,1275.262027,1385.410027,1455.318374,1464.2546,1476.478087,1592.9644,1797.106075,1832.313777,1837.138362,1881.895263,1923.995322,1959.153522
Senegal,SEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1080.323353,1082.765214,1052.055461,1042.466411,1053.140988,1037.451301,1037.345218,995.777705,1028.276976,933.1439359,983.3780306,952.6937785,982.8988722,900.3006645,911.1812567,953.273195,1011.973327,961.1273081,901.2896184,940.8795776,886.2193534,905.6114839,948.6401025,871.548108,877.0465392,878.5474122,878.6092906,904.0659674,871.6424023,879.0309003,846.8588074,842.4093262,827.378247,813.5759661,790.4999668,810.5742644,805.924536,810.998708,838.6056186,870.8972957,877.0022533,894.5115972,877.648151,912.250512,940.686921,967.4987203,965.1095026,985.7499137,994.3802342,990.3208722,1002.52994,990.6804733,1003.991525,1008.024039,1018.392748,1052.95882,1092.251162,1134.08224
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3389.555833,3544.813285,3693.558706,3960.968056,3718.645829,3905.101942,4223.344171,4638.530196,5180.103829,5803.087041,6506.938153,7160.512224,7979.903485,8703.72795,9113.740626,9395.585836,9959.17845,10557.42266,11338.26276,12250.64538,13308.99118,14039.44169,14400.36802,15428.54483,16472.02301,16336.51513,16569.05306,18077.45722,19583.45701,20953.41827,22178.48939,22997.78453,23898.8977,25990.31403,27939.63486,29008.49955,29951.0196,31363.40899,29641.22583,31197.60512,33390.05848,32191.94009,33242.98633,35233.13448,38117.41053,40020.26016,42223.89136,44191.23809,42650.10208,41133.29981,46569.67951,48505.26439,49262.33358,50948.44618,52244.44041,52785.30643,53353.83946,55235.51289
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.717298,1338.439378,1466.237943,1481.863042,1572.839071,1654.798071,1634.742687,1566.774597,1551.059432,1501.691948,1252.894148,1122.346148,1062.325441,1102.236833,1127.078317,1158.945572,1209.750679,1267.968357,1326.869629,1235.717794,1290.572368,1428.860998,1461.671258,1473.764785,1475.52805,1482.190594,1502.887044,1521.294303
